Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
1040,Headphones,1,805.95,2023-05-02 16:00:00,Chicago
1041,Monitor,3,746.3,2023-05-02 17:00:00,New York
1042,Monitor,3,1013.45,2023-05-02 18:00:00,New York
1043,Headphones,3,1441.82,2023-05-02 19:00:00,San Francisco
1044,iPhone,1,699.01,2023-05-02 20:00:00,Boston
1045,Lightning Cable,4,521.6,2023-05-02 21:00:00,Austin
1046,Lightning Cable,3,1766.4,2023-05-02 22:00:00,Boston
1047,Lightning Cable,1,721.85,2023-05-02 23:00:00,Boston
1048,USB-C Cable,1,1092.92,2023-05-03 00:00:00,Boston
1049,USB-C Cable,4,1815.9,2023-05-03 01:00:00,Boston
1050,Lightning Cable,1,1304.69,2023-05-03 02:00:00,Chicago
1051,Google Pixel,4,171.28,2023-05-03 03:00:00,Boston
1052,Headphones,2,1610.76,2023-05-03 04:00:00,Austin
1053,Lightning Cable,1,958.02,2023-05-03 05:00:00,Chicago
1054,Macbook Pro,1,1541.38,2023-05-03 06:00:00,New York
1055,iPhone,4,82.01,2023-05-03 07:00:00,New York
1056,USB-C Cable,2,1222.13,2023-05-03 08:00:00,New York
1057,USB-C Cable,3,1368.5,2023-05-03 09:00:00,Los Angeles
1058,Macbook Pro,2,1751.42,2023-05-03 10:00:00,San Francisco
1059,Lightning Cable,3,1394.36,2023-05-03 11:00:00,Austin
1060,Headphones,3,15.77,2023-05-03 12:00:00,San Francisco
1061,iPhone,1,1041.82,2023-05-03 13:00:00,San Francisco
1062,Lightning Cable,1,914.34,2023-05-03 14:00:00,Los Angeles
1063,Headphones,2,348.34,2023-05-03 15:00:00,Chicago
1064,Google Pixel,3,482.4,2023-05-03 16:00:00,San Francisco
1065,USB-C Cable,4,1904.29,2023-05-03 17:00:00,New York
1066,USB-C Cable,4,1735.53,2023-05-03 18:00:00,New York
1067,Headphones,1,803.38,2023-05-03 19:00:00,Boston
1068,Monitor,1,246.09,2023-05-03 20:00:00,San Francisco
1069,Headphones,4,1131.11,2023-05-03 21:00:00,Chicago
1070,USB-C Cable,1,1602.76,2023-05-03 22:00:00,Austin
1071,USB-C Cable,1,301.51,2023-05-03 23:00:00,Los Angeles
1072,Google Pixel,1,1272.22,2023-05-04 00:00:00,Los Angeles
1073,Lightning Cable,1,1187.17,2023-05-04 01:00:00,Chicago
1074,USB-C Cable,4,74.15,2023-05-04 02:00:00,San Francisco
1075,Headphones,3,244.24,2023-05-04 03:00:00,Austin
1076,Headphones,4,1485.39,2023-05-04 04:00:00,New York
1077,USB-C Cable,4,1187.39,2023-05-04 05:00:00,Chicago
1078,USB-C Cable,1,951.76,2023-05-04 06:00:00,Austin
1079,Headphones,3,779.32,2023-05-04 07:00:00,Chicago
1080,Monitor,2,813.01,2023-05-04 08:00:00,Boston
1081,Google Pixel,1,768.64,2023-05-04 09:00:00,Boston
1082,Headphones,1,944.06,2023-05-04 10:00:00,San Francisco
1083,Lightning Cable,2,568.52,2023-05-04 11:00:00,New York
1084,iPhone,1,1438.53,2023-05-04 12:00:00,Austin
1085,Lightning Cable,1,1287.28,2023-05-04 13:00:00,Chicago
1086,Monitor,1,1113.93,2023-05-04 14:00:00,New York
1087,Lightning Cable,2,1300.17,2023-05-04 15:00:00,San Francisco
1088,Headphones,3,1142.58,2023-05-04 16:00:00,Austin
1089,USB-C Cable,4,206.21,2023-05-04 17:00:00,Chicago
1090,Headphones,3,1617.02,2023-05-04 18:00:00,San Francisco
1091,USB-C Cable,2,217.34,2023-05-04 19:00:00,Austin
1092,Headphones,4,882.66,2023-05-04 20:00:00,Boston
1093,Lightning Cable,2,1412.48,2023-05-04 21:00:00,Los Angeles
1094,Lightning Cable,1,64.79,2023-05-04 22:00:00,Chicago
1095,Lightning Cable,4,621.79,2023-05-04 23:00:00,Austin
1096,Lightning Cable,2,1255.91,2023-05-05 00:00:00,Los Angeles
1097,Lightning Cable,2,101.35,2023-05-05 01:00:00,Los Angeles
1098,Lightning Cable,1,1706.67,2023-05-05 02:00:00,Los Angeles
1099,Lightning Cable,3,468.37,2023-05-05 03:00:00,Los Angeles
1100,Lightning Cable,1,1984.36,2023-05-05 04:00:00,Austin
1101,Lightning Cable,4,374.46,2023-05-05 05:00:00,New York
1102,Google Pixel,4,1304.87,2023-05-05 06:00:00,San Francisco
1103,USB-C Cable,1,221.29,2023-05-05 07:00:00,San Francisco
1104,Headphones,2,1905.55,2023-05-05 08:00:00,Boston
1105,Macbook Pro,3,1756.5,2023-05-05 09:00:00,Austin
1106,Lightning Cable,3,1913.7,2023-05-05 10:00:00,Austin
1107,Lightning Cable,3,1577.19,2023-05-05 11:00:00,Austin
1108,Lightning Cable,2,1977.6,2023-05-05 12:00:00,New York
1109,Headphones,2,1125.01,2023-05-05 13:00:00,Los Angeles
1110,Lightning Cable,4,585.85,2023-05-05 14:00:00,New York
1111,Headphones,1,1291.7,2023-05-05 15:00:00,San Francisco
1112,USB-C Cable,2,1558.85,2023-05-05 16:00:00,Los Angeles
1113,Lightning Cable,4,799.49,2023-05-05 17:00:00,Austin
1114,Lightning Cable,3,1857.19,2023-05-05 18:00:00,Boston
1115,Headphones,3,603.97,2023-05-05 19:00:00,Los Angeles
1116,USB-C Cable,1,70.69,2023-05-05 20:00:00,Chicago
1117,Lightning Cable,1,436.72,2023-05-05 21:00:00,Boston
1118,Headphones,4,1555.63,2023-05-05 22:00:00,Boston
1119,USB-C Cable,4,1864.76,2023-05-05 23:00:00,Los Angeles
1120,USB-C Cable,1,1286.03,2023-05-06 00:00:00,Austin
1121,Monitor,2,1226.8,2023-05-06 01:00:00,San Francisco
1122,Lightning Cable,2,1960.87,2023-05-06 02:00:00,Boston
1123,Headphones,4,1740.13,2023-05-06 03:00:00,Chicago
1124,Lightning Cable,2,1263.71,2023-05-06 04:00:00,San Francisco
1125,iPhone,2,287.89,2023-05-06 05:00:00,Boston
1126,Lightning Cable,1,1015.22,2023-05-06 06:00:00,Chicago
1127,Headphones,4,99.58,2023-05-06 07:00:00,Chicago
1128,Macbook Pro,1,1120.47,2023-05-06 08:00:00,Boston
1129,Monitor,1,1078.78,2023-05-06 09:00:00,Los Angeles
1130,Lightning Cable,3,389.36,2023-05-06 10:00:00,San Francisco
1131,Lightning Cable,1,842.73,2023-05-06 11:00:00,Los Angeles
1132,Lightning Cable,4,880.27,2023-05-06 12:00:00,Boston
1133,Lightning Cable,2,343.42,2023-05-06 13:00:00,Boston
1134,Lightning Cable,3,330.34,2023-05-06 14:00:00,Boston
1135,Lightning Cable,3,1178.23,2023-05-06 15:00:00,Los Angeles
1136,Macbook Pro,3,602.04,2023-05-06 16:00:00,San Francisco
1137,Lightning Cable,4,1629.9,2023-05-06 17:00:00,Austin
1138,Headphones,4,1233.82,2023-05-06 18:00:00,San Francisco
1139,Lightning Cable,3,1663.47,2023-05-06 19:00:00,Los Angeles
1140,USB-C Cable,4,910.83,2023-05-06 20:00:00,Chicago
1141,Monitor,2,1380.32,2023-05-06 21:00:00,Boston
1142,Lightning Cable,4,1953.68,2023-05-06 22:00:00,New York
1143,Headphones,3,707.13,2023-05-06 23:00:00,Austin
1144,Lightning Cable,4,1253.49,2023-05-07 00:00:00,Los Angeles
1145,USB-C Cable,2,988.01,2023-05-07 01:00:00,Los Angeles
1146,Lightning Cable,4,1864.64,2023-05-07 02:00:00,Chicago
1147,Monitor,2,1755.42,2023-05-07 03:00:00,Los Angeles
1148,USB-C Cable,4,1376.95,2023-05-07 04:00:00,Chicago
1149,Lightning Cable,4,498.99,2023-05-07 05:00:00,Chicago
1150,Lightning Cable,1,209.4,2023-05-07 06:00:00,New York
1151,Lightning Cable,1,1434.75,2023-05-07 07:00:00,Los Angeles
1152,Lightning Cable,1,1934.78,2023-05-07 08:00:00,Chicago
1153,Lightning Cable,4,857.35,2023-05-07 09:00:00,San Francisco
1154,Lightning Cable,3,1911.38,2023-05-07 10:00:00,San Francisco
1155,Monitor,2,582.33,2023-05-07 11:00:00,San Francisco
1156,Lightning Cable,1,566.04,2023-05-07 12:00:00,San Francisco
1157,Lightning Cable,1,295.81,2023-05-07 13:00:00,Boston
1158,Lightning Cable,2,1723.34,2023-05-07 14:00:00,New York
1159,Macbook Pro,1,1433.93,2023-05-07 15:00:00,Chicago
1160,Headphones,4,68.61,2023-05-07 16:00:00,Los Angeles
1161,Headphones,2,756.1,2023-05-07 17:00:00,San Francisco
1162,USB-C Cable,2,1788.35,2023-05-07 18:00:00,San Francisco
1163,USB-C Cable,1,1661.26,2023-05-07 19:00:00,New York
1164,USB-C Cable,1,1018.7,2023-05-07 20:00:00,Chicago
1165,Lightning Cable,2,1769.72,2023-05-07 21:00:00,New York
1166,Monitor,4,833.63,2023-05-07 22:00:00,San Francisco
1167,Lightning Cable,3,1053.93,2023-05-07 23:00:00,San Francisco
1168,Google Pixel,2,1577.35,2023-05-08 00:00:00,New York
1169,iPhone,2,1301.87,2023-05-08 01:00:00,New York
1170,USB-C Cable,1,805.88,2023-05-08 02:00:00,New York
1171,Lightning Cable,3,132.23,2023-05-08 03:00:00,Chicago
1172,ThinkPad,2,1522.54,2023-05-08 04:00:00,Boston
1173,Monitor,3,1487.25,2023-05-08 05:00:00,Boston
1174,ThinkPad,2,548.43,2023-05-08 06:00:00,Los Angeles
1175,USB-C Cable,1,1167.62,2023-05-08 07:00:00,San Francisco
1176,ThinkPad,4,1233.36,2023-05-08 08:00:00,San Francisco
1177,USB-C Cable,4,711.4,2023-05-08 09:00:00,Boston
1178,Macbook Pro,4,534.22,2023-05-08 10:00:00,Los Angeles
1179,USB-C Cable,1,730.84,2023-05-08 11:00:00,Chicago
1180,Headphones,3,1734.27,2023-05-08 12:00:00,Chicago
1181,Headphones,1,343.32,2023-05-08 13:00:00,Austin
1182,Lightning Cable,3,1034.16,2023-05-08 14:00:00,Chicago
1183,iPhone,1,1741.03,2023-05-08 15:00:00,Los Angeles
1184,Lightning Cable,1,971.63,2023-05-08 16:00:00,Chicago
1185,USB-C Cable,2,767.11,2023-05-08 17:00:00,New York
1186,Lightning Cable,3,1855.56,2023-05-08 18:00:00,Los Angeles
1187,iPhone,2,1678.18,2023-05-08 19:00:00,New York
1188,USB-C Cable,4,1560.82,2023-05-08 20:00:00,New York
1189,USB-C Cable,4,1613.35,2023-05-08 21:00:00,San Francisco
1190,Lightning Cable,4,390.28,2023-05-08 22:00:00,Austin
1191,Lightning Cable,4,1100.12,2023-05-08 23:00:00,Boston
1192,Monitor,3,967.45,2023-05-09 00:00:00,Boston
1193,Lightning Cable,2,1160.5,2023-05-09 01:00:00,Chicago
1194,Lightning Cable,3,1480.95,2023-05-09 02:00:00,Chicago
1195,USB-C Cable,2,421.57,2023-05-09 03:00:00,New York
1196,Lightning Cable,4,704.29,2023-05-09 04:00:00,Chicago
1197,Monitor,1,1884.07,2023-05-09 05:00:00,Los Angeles
1198,USB-C Cable,1,1998.34,2023-05-09 06:00:00,San Francisco
1199,Lightning Cable,4,1266.4,2023-05-09 07:00:00,San Francisco
1200,Lightning Cable,2,132.22,2023-05-09 08:00:00,Chicago
1201,Headphones,2,1211.96,2023-05-09 09:00:00,Chicago
1202,Lightning Cable,1,555.69,2023-05-09 10:00:00,Chicago
1203,Headphones,1,1863.77,2023-05-09 11:00:00,New York
1204,Lightning Cable,1,1608.08,2023-05-09 12:00:00,San Francisco
1205,iPhone,2,1881.56,2023-05-09 13:00:00,New York
1206,Google Pixel,4,822.69,2023-05-09 14:00:00,New York
1207,Lightning Cable,2,1911.82,2023-05-09 15:00:00,New York
1208,USB-C Cable,3,1177.39,2023-05-09 16:00:00,New York
1209,USB-C Cable,1,686.58,2023-05-09 17:00:00,New York
1210,USB-C Cable,3,1661.27,2023-05-09 18:00:00,Boston
1211,USB-C Cable,1,230.06,2023-05-09 19:00:00,Austin
1212,iPhone,1,1385.03,2023-05-09 20:00:00,Austin
1213,Lightning Cable,2,1598.79,2023-05-09 21:00:00,San Francisco
1214,Lightning Cable,1,1254.33,2023-05-09 22:00:00,New York
1215,iPhone,3,1051.78,2023-05-09 23:00:00,Austin
1216,Google Pixel,3,401.48,2023-05-10 00:00:00,Chicago
1217,USB-C Cable,1,1073.14,2023-05-10 01:00:00,Chicago
1218,Lightning Cable,2,679.98,2023-05-10 02:00:00,New York
1219,Lightning Cable,3,1181.62,2023-05-10 03:00:00,New York
1220,Lightning Cable,4,1258.01,2023-05-10 04:00:00,New York
1221,ThinkPad,1,529.38,2023-05-10 05:00:00,Los Angeles
1222,Headphones,2,1649.97,2023-05-10 06:00:00,Austin
1223,USB-C Cable,4,1666.43,2023-05-10 07:00:00,San Francisco
1224,Macbook Pro,4,775.23,2023-05-10 08:00:00,Los Angeles
1225,USB-C Cable,3,23.32,2023-05-10 09:00:00,Chicago
1226,Lightning Cable,4,884.31,2023-05-10 10:00:00,Boston
1227,Lightning Cable,4,93.83,2023-05-10 11:00:00,Los Angeles
1228,ThinkPad,1,1134.62,2023-05-10 12:00:00,Boston
1229,Monitor,2,330.6,2023-05-10 13:00:00,San Francisco
1230,USB-C Cable,4,1770.35,2023-05-10 14:00:00,San Francisco
1231,Lightning Cable,2,350.67,2023-05-10 15:00:00,Boston
1232,USB-C Cable,1,1516.79,2023-05-10 16:00:00,Boston
1233,Headphones,4,993.8,2023-05-10 17:00:00,Boston
1234,Headphones,2,806.31,2023-05-10 18:00:00,Los Angeles
1235,Lightning Cable,2,62.47,2023-05-10 19:00:00,Los Angeles
1236,Lightning Cable,2,296.6,2023-05-10 20:00:00,Boston
1237,Lightning Cable,3,179.0,2023-05-10 21:00:00,San Francisco
1238,Macbook Pro,2,1924.89,2023-05-10 22:00:00,Boston
1239,Lightning Cable,4,1384.68,2023-05-10 23:00:00,Chicago
1240,Monitor,2,1124.22,2023-05-11 00:00:00,San Francisco
1241,Headphones,2,1031.5,2023-05-11 01:00:00,New York
1242,iPhone,2,1451.94,2023-05-11 02:00:00,Boston
1243,Lightning Cable,1,1654.03,2023-05-11 03:00:00,New York
1244,Lightning Cable,2,1252.52,2023-05-11 04:00:00,Los Angeles
1245,Lightning Cable,1,784.56,2023-05-11 05:00:00,San Francisco
1246,iPhone,4,589.85,2023-05-11 06:00:00,San Francisco
1247,Lightning Cable,4,1140.09,2023-05-11 07:00:00,Chicago
1248,USB-C Cable,4,1737.51,2023-05-11 08:00:00,Los Angeles
1249,Lightning Cable,3,1539.41,2023-05-11 09:00:00,New York
1250,Lightning Cable,1,751.74,2023-05-11 10:00:00,Boston
1251,Macbook Pro,4,579.38,2023-05-11 11:00:00,Chicago
1252,Headphones,4,75.33,2023-05-11 12:00:00,Chicago
1253,Lightning Cable,2,1835.51,2023-05-11 13:00:00,San Francisco
1254,Headphones,3,1114.18,2023-05-11 14:00:00,New York
1255,Lightning Cable,2,614.35,2023-05-11 15:00:00,Los Angeles
1256,Google Pixel,3,1121.01,2023-05-11 16:00:00,Los Angeles
1257,USB-C Cable,3,412.25,2023-05-11 17:00:00,Los Angeles
1258,Monitor,2,1409.95,2023-05-11 18:00:00,Austin
1259,Monitor,3,1041.77,2023-05-11 19:00:00,San Francisco
1260,Headphones,4,974.54,2023-05-11 20:00:00,Los Angeles
1261,Macbook Pro,4,755.76,2023-05-11 21:00:00,San Francisco
1262,USB-C Cable,3,1116.21,2023-05-11 22:00:00,New York
1263,Headphones,1,1039.26,2023-05-11 23:00:00,San Francisco
1264,Lightning Cable,1,318.03,2023-05-12 00:00:00,Chicago
1265,USB-C Cable,4,1302.91,2023-05-12 01:00:00,Chicago
1266,USB-C Cable,1,814.45,2023-05-12 02:00:00,Los Angeles
1267,USB-C Cable,1,209.76,2023-05-12 03:00:00,Los Angeles
1268,Lightning Cable,3,1242.06,2023-05-12 04:00:00,Chicago
1269,Headphones,2,603.03,2023-05-12 05:00:00,San Francisco
1270,iPhone,2,1949.89,2023-05-12 06:00:00,Chicago
1271,Headphones,1,1384.03,2023-05-12 07:00:00,San Francisco
1272,USB-C Cable,4,504.64,2023-05-12 08:00:00,Chicago
1273,USB-C Cable,2,285.35,2023-05-12 09:00:00,Los Angeles
1274,Headphones,2,1300.51,2023-05-12 10:00:00,Chicago
1275,Lightning Cable,4,1754.92,2023-05-12 11:00:00,Austin
1276,USB-C Cable,3,1909.95,2023-05-12 12:00:00,Los Angeles
1277,Lightning Cable,1,989.82,2023-05-12 13:00:00,Boston
1278,ThinkPad,2,1186.42,2023-05-12 14:00:00,San Francisco
1279,Lightning Cable,4,1673.65,2023-05-12 15:00:00,Chicago
1280,Lightning Cable,1,1370.53,2023-05-12 16:00:00,Los Angeles
1281,Monitor,2,229.37,2023-05-12 17:00:00,Chicago
1282,USB-C Cable,4,327.48,2023-05-12 18:00:00,Los Angeles
1283,USB-C Cable,3,970.6,2023-05-12 19:00:00,Austin
1284,Lightning Cable,3,373.64,2023-05-12 20:00:00,Los Angeles
1285,USB-C Cable,4,1891.3,2023-05-12 21:00:00,Chicago
1286,USB-C Cable,2,1726.69,2023-05-12 22:00:00,Los Angeles
1287,Headphones,3,1207.71,2023-05-12 23:00:00,Chicago
1288,Lightning Cable,2,66.44,2023-05-13 00:00:00,New York
1289,USB-C Cable,2,796.64,2023-05-13 01:00:00,San Francisco
1290,USB-C Cable,1,927.81,2023-05-13 02:00:00,Chicago
1291,Headphones,1,1127.13,2023-05-13 03:00:00,New York
1292,ThinkPad,2,1531.42,2023-05-13 04:00:00,San Francisco
1293,USB-C Cable,2,1863.05,2023-05-13 05:00:00,Los Angeles
1294,Lightning Cable,4,1472.25,2023-05-13 06:00:00,Boston
1295,iPhone,1,667.09,2023-05-13 07:00:00,Boston
1296,Lightning Cable,3,510.21,2023-05-13 08:00:00,New York
1297,Headphones,1,1864.9,2023-05-13 09:00:00,Austin
1298,Lightning Cable,3,105.55,2023-05-13 10:00:00,Austin
1299,Lightning Cable,1,316.54,2023-05-13 11:00:00,Boston
1300,Lightning Cable,2,1363.05,2023-05-13 12:00:00,Boston
1301,Lightning Cable,3,544.02,2023-05-13 13:00:00,Chicago
1302,Lightning Cable,4,1935.87,2023-05-13 14:00:00,Los Angeles
1303,USB-C Cable,4,1502.51,2023-05-13 15:00:00,Chicago
1304,Monitor,4,876.52,2023-05-13 16:00:00,Los Angeles
1305,iPhone,2,1027.44,2023-05-13 17:00:00,Boston
1306,Lightning Cable,1,1204.86,2023-05-13 18:00:00,Boston
1307,Macbook Pro,4,1797.56,2023-05-13 19:00:00,Boston
1308,Headphones,1,1076.89,2023-05-13 20:00:00,Los Angeles
1309,Lightning Cable,1,12.18,2023-05-13 21:00:00,Los Angeles
1310,USB-C Cable,2,307.82,2023-05-13 22:00:00,San Francisco
1311,Lightning Cable,1,978.24,2023-05-13 23:00:00,Los Angeles
1312,Headphones,4,1801.1,2023-05-14 00:00:00,Chicago
1313,Lightning Cable,4,1971.15,2023-05-14 01:00:00,Chicago
1314,USB-C Cable,2,1301.79,2023-05-14 02:00:00,Chicago
1315,USB-C Cable,2,544.34,2023-05-14 03:00:00,Chicago
1316,Macbook Pro,1,1601.61,2023-05-14 04:00:00,Boston
1317,iPhone,4,1229.81,2023-05-14 05:00:00,Los Angeles
1318,iPhone,3,1492.79,2023-05-14 06:00:00,Chicago
1319,Lightning Cable,1,1389.69,2023-05-14 07:00:00,San Francisco
1320,USB-C Cable,1,1061.72,2023-05-14 08:00:00,Austin
1321,ThinkPad,1,1160.04,2023-05-14 09:00:00,San Francisco
1322,USB-C Cable,4,157.51,2023-05-14 10:00:00,Boston
1323,ThinkPad,3,205.98,2023-05-14 11:00:00,Boston
1324,Lightning Cable,4,1321.17,2023-05-14 12:00:00,Austin
1325,USB-C Cable,4,125.29,2023-05-14 13:00:00,Chicago
1326,Headphones,1,1181.37,2023-05-14 14:00:00,Boston
1327,USB-C Cable,4,1817.84,2023-05-14 15:00:00,Chicago
1328,Headphones,2,1811.15,2023-05-14 16:00:00,Boston
1329,Lightning Cable,3,15.92,2023-05-14 17:00:00,Austin
1330,USB-C Cable,1,506.06,2023-05-14 18:00:00,Chicago
1331,Lightning Cable,2,48.08,2023-05-14 19:00:00,Austin
1332,Lightning Cable,2,1665.63,2023-05-14 20:00:00,San Francisco
1333,Macbook Pro,2,866.95,2023-05-14 21:00:00,Austin
1334,USB-C Cable,4,112.56,2023-05-14 22:00:00,Chicago
1335,iPhone,3,756.47,2023-05-14 23:00:00,Chicago
1336,Monitor,2,171.58,2023-05-15 00:00:00,San Francisco
1337,Headphones,1,277.63,2023-05-15 01:00:00,San Francisco
1338,Monitor,3,1344.36,2023-05-15 02:00:00,Los Angeles
1339,USB-C Cable,4,1255.25,2023-05-15 03:00:00,Chicago
1340,Monitor,1,1157.48,2023-05-15 04:00:00,San Francisco
1341,ThinkPad,1,1232.96,2023-05-15 05:00:00,Los Angeles
1342,Lightning Cable,3,1943.87,2023-05-15 06:00:00,Austin
1343,Macbook Pro,4,1011.04,2023-05-15 07:00:00,Boston
1344,Monitor,3,759.58,2023-05-15 08:00:00,New York
1345,Lightning Cable,3,1313.67,2023-05-15 09:00:00,Chicago
1346,Headphones,2,1549.64,2023-05-15 10:00:00,Chicago
1347,Macbook Pro,1,536.27,2023-05-15 11:00:00,New York
1348,Google Pixel,1,881.01,2023-05-15 12:00:00,Boston
1349,Headphones,2,760.18,2023-05-15 13:00:00,New York
1350,Google Pixel,2,621.97,2023-05-15 14:00:00,San Francisco
1351,Lightning Cable,4,1358.4,2023-05-15 15:00:00,San Francisco
1352,Headphones,2,104.17,2023-05-15 16:00:00,Los Angeles
1353,Lightning Cable,3,1273.25,2023-05-15 17:00:00,Boston
1354,Monitor,4,468.81,2023-05-15 18:00:00,Los Angeles
1355,USB-C Cable,4,180.9,2023-05-15 19:00:00,Austin
1356,USB-C Cable,4,304.59,2023-05-15 20:00:00,Los Angeles
1357,Monitor,1,478.25,2023-05-15 21:00:00,New York
1358,iPhone,2,1961.31,2023-05-15 22:00:00,Austin
1359,iPhone,4,414.13,2023-05-15 23:00:00,Los Angeles
1360,Lightning Cable,3,1235.44,2023-05-16 00:00:00,Boston
1361,Lightning Cable,4,1812.55,2023-05-16 01:00:00,Boston
1362,Lightning Cable,2,581.49,2023-05-16 02:00:00,Los Angeles
1363,Headphones,2,637.11,2023-05-16 03:00:00,Austin
1364,Monitor,1,1126.23,2023-05-16 04:00:00,New York
1365,USB-C Cable,1,1862.83,2023-05-16 05:00:00,Boston
1366,Google Pixel,3,679.2,2023-05-16 06:00:00,Boston
1367,USB-C Cable,4,1242.64,2023-05-16 07:00:00,Boston
1368,USB-C Cable,2,711.52,2023-05-16 08:00:00,San Francisco
1369,Lightning Cable,4,596.53,2023-05-16 09:00:00,Boston
1370,Lightning Cable,2,515.08,2023-05-16 10:00:00,Austin
1371,ThinkPad,4,219.31,2023-05-16 11:00:00,Chicago
1372,ThinkPad,3,1282.07,2023-05-16 12:00:00,Los Angeles
1373,Monitor,4,641.63,2023-05-16 13:00:00,San Francisco
1374,iPhone,4,716.2,2023-05-16 14:00:00,San Francisco
1375,iPhone,3,1948.98,2023-05-16 15:00:00,Boston
1376,Lightning Cable,3,1580.28,2023-05-16 16:00:00,Chicago
1377,USB-C Cable,1,400.87,2023-05-16 17:00:00,San Francisco
1378,ThinkPad,2,1800.32,2023-05-16 18:00:00,Austin
1379,USB-C Cable,1,1957.2,2023-05-16 19:00:00,Boston
1380,Macbook Pro,4,734.34,2023-05-16 20:00:00,New York
1381,USB-C Cable,1,1862.1,2023-05-16 21:00:00,San Francisco
1382,Google Pixel,3,209.59,2023-05-16 22:00:00,San Francisco
1383,iPhone,4,574.52,2023-05-16 23:00:00,New York
1384,USB-C Cable,3,1946.84,2023-05-17 00:00:00,San Francisco
1385,Headphones,4,1475.32,2023-05-17 01:00:00,New York
1386,Lightning Cable,2,701.25,2023-05-17 02:00:00,Boston
1387,Headphones,3,1744.71,2023-05-17 03:00:00,Los Angeles
1388,Lightning Cable,3,698.52,2023-05-17 04:00:00,Los Angeles
1389,Monitor,3,1815.16,2023-05-17 05:00:00,San Francisco
1390,Monitor,2,483.85,2023-05-17 06:00:00,Los Angeles
1391,Headphones,3,397.9,2023-05-17 07:00:00,Boston
1392,Lightning Cable,1,1373.52,2023-05-17 08:00:00,New York
1393,USB-C Cable,2,1325.52,2023-05-17 09:00:00,Los Angeles
1394,USB-C Cable,4,1410.9,2023-05-17 10:00:00,Boston
1395,USB-C Cable,2,1358.18,2023-05-17 11:00:00,Boston
1396,USB-C Cable,2,579.63,2023-05-17 12:00:00,Chicago
1397,Lightning Cable,4,116.52,2023-05-17 13:00:00,Los Angeles
1398,iPhone,4,1713.54,2023-05-17 14:00:00,Chicago
1399,Lightning Cable,3,115.88,2023-05-17 15:00:00,Chicago
1400,Lightning Cable,2,515.26,2023-05-17 16:00:00,Chicago
1401,ThinkPad,3,1211.07,2023-05-17 17:00:00,New York
1402,USB-C Cable,1,665.44,2023-05-17 18:00:00,Los Angeles
1403,Lightning Cable,1,605.8,2023-05-17 19:00:00,San Francisco
